,Price,Area,Ward,District
2121,2500000,37,Mân Thái,Sơn Trà
2122,2000000,22,Thọ Quang,Sơn Trà
2123,1500000,15,Thanh Khê Tây,Thanh Khê
2124,2300000,28,Xuân Hà,Thanh Khê
2125,2500000,30,An Hải Bắc,Sơn Trà
2126,1300000,16,Hòa Xuân,Cẩm Lệ
2127,900000,12,Hòa Khánh Bắc,Liên Chiểu
2128,2500000,30,Hòa Cường Nam,Hải Châu
2129,1300000,30,Khuê Mỹ,Ngũ Hành Sơn
2130,3200000,40,Unknown W,Ngũ Hành Sơn
2131,2500000,30,Hòa Cường Nam,Hải Châu
2132,3000000,40,Vĩnh Trung,Thanh Khê
2133,2500000,25,Phước Ninh,Hải Châu
2134,1500000,20,Hòa Khánh Nam,Liên Chiểu
2135,4000000,100,Hòa Khánh Nam,Liên Chiểu
2136,1300000,30,Hòa Thọ Đông,Cẩm Lệ
2137,2500000,30,Thanh Bình,Hải Châu
2138,2400000,27,Thuận Phước,Hải Châu
2139,900000,18,Hòa Thọ Tây,Cẩm Lệ
2140,3500000,120,An Hải Bắc,Sơn Trà
2141,1500000,25,Hòa An,Cẩm Lệ
2142,1500000,14,Thanh Khê Tây,Thanh Khê
2143,1200000,17,Hòa Minh,Liên Chiểu
2144,1100000,14,Mỹ An,Ngũ Hành Sơn
2145,900000,20,Hòa Thọ Tây,Cẩm Lệ
2146,1800000,16,Hải Châu I,Hải Châu
2147,1500000,22,Hòa Minh,Liên Chiểu
2148,500000,25,Thạc Gián,Thanh Khê
2149,1700000,21,Hòa Thọ Đông,Cẩm Lệ
2150,800000,15,Hòa Thọ Tây,Cẩm Lệ
2151,5000000,80,Phước Mỹ,Sơn Trà
2152,1400000,20,Hòa Thuận Đông,Hải Châu
2153,1700000,18,Bình Thuận,Hải Châu
2154,1500000,20,Xuân Hà,Thanh Khê
2155,1500000,25,Hòa Minh,Liên Chiểu
2156,2900000,45,Hòa Cường Nam,Hải Châu
2157,1200000,27,Hòa Khánh Bắc,Liên Chiểu
2158,1800000,20,An Hải Bắc,Sơn Trà
2159,2500000,25,Hòa Thọ Đông,Cẩm Lệ
2160,1500000,30,Hòa Xuân,Cẩm Lệ
2161,2500000,25,Thanh Bình,Hải Châu
2162,1500000,80,Hòa Thọ Đông,Cẩm Lệ
2163,2000000,25,Hòa Thọ Đông,Cẩm Lệ
2164,1900000,12,Hòa Thuận Tây,Hải Châu
2165,3000000,50,Khuê Trung,Cẩm Lệ
2166,1700000,30,Hòa Minh,Liên Chiểu
2167,2800000,25,Hải Châu I,Hải Châu
2168,2000000,22,Hòa Xuân,Cẩm Lệ
2169,2000000,38,Mân Thái,Sơn Trà
2170,1500000,13,Hòa Xuân,Cẩm Lệ
2171,1800000,20,An Hải Bắc,Sơn Trà
2172,2000000,30,Mân Thái,Sơn Trà
2173,2400000,25,Khuê Trung,Cẩm Lệ
2174,1300000,14,Mỹ An,Ngũ Hành Sơn
2175,900000,5,Hòa Cường Bắc,Hải Châu
2176,800000,25,Hòa Khánh Nam,Liên Chiểu
2177,2000000,25,Bình Hiên,Hải Châu
2178,3000000,31,Bình Hiên,Hải Châu
2179,2000000,20,Hòa Thọ Đông,Cẩm Lệ
2180,1600000,25,Hòa An,Cẩm Lệ
2181,2400000,25,Hòa Xuân,Cẩm Lệ
2182,2200000,25,Mân Thái,Sơn Trà
2183,1500000,20,Hòa Minh,Liên Chiểu
2184,2200000,25,Unknown W,Liên Chiểu
2185,1500000,15,Hòa Khánh Bắc,Liên Chiểu
2186,2200000,30,Thọ Quang,Sơn Trà
2187,1500000,18,Hòa Minh,Liên Chiểu
2188,1400000,18,Hòa An,Cẩm Lệ
2189,2000000,30,Hòa Phát,Cẩm Lệ
2190,2500000,20,Hòa An,Cẩm Lệ
2191,2200000,28,Vĩnh Trung,Thanh Khê
2192,3000000,30,An Hải Tây,Sơn Trà
2193,2300000,32,Xuân Hà,Thanh Khê
2194,2300000,20,Hòa Xuân,Cẩm Lệ
2195,2000000,35,Hòa Khánh Bắc,Liên Chiểu
2196,2500000,25,Hòa Cường Nam,Hải Châu
2197,2500000,30,Hòa Thọ Đông,Cẩm Lệ
2198,1700000,20,Khuê Mỹ,Ngũ Hành Sơn
2199,2500000,20,Hòa Cường Bắc,Hải Châu
2200,1700000,35,Hòa Minh,Liên Chiểu
2201,2500000,40,Hòa Phát,Cẩm Lệ
2202,2300000,20,Hải Châu I,Hải Châu
2203,2000000,25,Thạc Gián,Thanh Khê
2204,800000,20,Hòa Thọ Đông,Cẩm Lệ
2205,1800000,20,Mỹ An,Ngũ Hành Sơn
2206,1200000,20,Hòa Thọ Tây,Cẩm Lệ
2207,1800000,12,Hòa Cường Bắc,Hải Châu
2208,1300000,20,Khuê Mỹ,Ngũ Hành Sơn
2209,2500000,30,Khuê Trung,Cẩm Lệ
2210,1500000,29,Unknown W,Ngũ Hành Sơn
2211,3000000,30,Hòa Khê,Thanh Khê
2212,1600000,25,Hòa Phát,Cẩm Lệ
2213,1900000,25,Hòa Khánh Bắc,Liên Chiểu
2214,1200000,25,Unknown W,Liên Chiểu
2215,1000000,15,Hòa Minh,Liên Chiểu
2216,1800000,35,Hòa Minh,Liên Chiểu
2217,3700000,25,Hòa Khánh Bắc,Liên Chiểu
2218,1700000,15,Hòa Minh,Liên Chiểu
2219,2000000,25,Hòa Minh,Liên Chiểu
2220,500000,25,Hòa Khánh Bắc,Liên Chiểu
2221,800000,15,Hòa Khánh Bắc,Liên Chiểu
2222,800000,12,Hòa Minh,Liên Chiểu
2223,2500000,15,Hòa Cường Bắc,Hải Châu
2224,2250000,25,Unknown W,Hải Châu
2225,800000,15,Hòa Khánh Bắc,Liên Chiểu
2226,1700000,24,Unknown W,Liên Chiểu
2227,2000000,30,Hòa Xuân,Cẩm Lệ
2228,1500000,16,Unknown W,Ngũ Hành Sơn
2229,2500000,25,Mỹ An,Ngũ Hành Sơn
2230,1500000,30,Unknown W,Ngũ Hành Sơn
2231,1500000,16,Hòa Khánh Bắc,Liên Chiểu
2232,1300000,20,Hòa Minh,Liên Chiểu
2233,2750000,30,Khuê Mỹ,Ngũ Hành Sơn
2234,700000,20,Hòa Khánh Bắc,Liên Chiểu
2235,2000000,25,Hòa Minh,Liên Chiểu
2236,1200000,15,Unknown W,Liên Chiểu
2237,1900000,35,Hòa Minh,Liên Chiểu
2238,1000000,20,Hòa Minh,Liên Chiểu
2239,2000000,20,Hòa Minh,Liên Chiểu
2240,1500000,20,Unknown W,Liên Chiểu
2241,1300000,19,Hòa Khánh Bắc,Liên Chiểu
2242,2500000,50,Unknown W,Ngũ Hành Sơn
2243,500000,25,Hòa Khánh Bắc,Liên Chiểu
2244,2300000,25,Hòa Cường Bắc,Hải Châu
2245,5000000,60,Mỹ An,Ngũ Hành Sơn
2246,2000000,20,Phước Ninh,Hải Châu
2247,3500000,40,Hải Châu I,Hải Châu
2248,1500000,30,Hòa Minh,Liên Chiểu
2249,2000000,25,Hòa Xuân,Cẩm Lệ
2250,8500000,60,Bình Thuận,Hải Châu
2251,3500000,40,Mỹ An,Ngũ Hành Sơn
2252,2400000,30,Mỹ An,Ngũ Hành Sơn
2253,2000000,20,Phước Mỹ,Sơn Trà
2254,3000000,29,Khuê Mỹ,Ngũ Hành Sơn
2255,1600000,28,Unknown W,Liên Chiểu
2256,2000000,15,Unknown W,Ngũ Hành Sơn
2257,2100000,30,Hòa Khê,Thanh Khê
2258,3500000,20,Thanh Bình,Hải Châu
2259,3080000,28,Hòa Cường Nam,Hải Châu
2260,3000000,25,Hòa Cường Nam,Hải Châu
2261,3000000,28,Hòa Cường Nam,Hải Châu
2262,2500000,40,Hòa Phát,Cẩm Lệ
2263,3500000,35,An Hải Bắc,Sơn Trà
2264,2000000,25,Mỹ An,Ngũ Hành Sơn
2265,2800000,40,Hòa Xuân,Cẩm Lệ
2266,7000000,75,Mỹ An,Ngũ Hành Sơn
2267,3500000,35,An Hải Bắc,Sơn Trà
2268,4500000,45,Khuê Mỹ,Ngũ Hành Sơn
2269,5500000,50,Thạch Thang,Hải Châu
2270,4500000,40,Mỹ An,Ngũ Hành Sơn
2271,3500000,32,Hòa Minh,Liên Chiểu
2272,1100000,25,Khuê Mỹ,Ngũ Hành Sơn
2273,4500000,45,Khuê Mỹ,Ngũ Hành Sơn
2274,1000000,20,Hòa Thuận Tây,Hải Châu
2275,1500000,12,Khuê Trung,Cẩm Lệ
2276,800000,16,Hòa Khánh Bắc,Liên Chiểu
2277,1000000,20,Hòa Thuận Tây,Hải Châu
2278,2500000,30,Hòa Cường Nam,Hải Châu
2279,1500000,40,Unknown W,Liên Chiểu
2280,1500000,40,Hòa Khánh Nam,Liên Chiểu
2281,7000000,150,An Hải Bắc,Sơn Trà
2282,2000000,30,Hòa Xuân,Cẩm Lệ
2283,1300000,14,Thanh Khê Tây,Thanh Khê
2284,1000,30,Hải Châu I,Hải Châu
2285,2200000,18,Thanh Bình,Hải Châu
2286,2700000,25,An Khê,Thanh Khê
2287,2200000,20,Hòa Thuận Đông,Hải Châu
2288,3500000,35,Unknown W,Ngũ Hành Sơn
2289,1300000,17,Bình Thuận,Hải Châu
2290,3000000,25,Hòa Khê,Thanh Khê
2291,2500000,25,Hòa Xuân,Cẩm Lệ
2292,2500000,22,Hòa Cường Bắc,Hải Châu
2293,1900000,15,Thuận Phước,Hải Châu
2294,4000000,35,An Hải Bắc,Sơn Trà
2295,3500000,30,Hòa Thuận Đông,Hải Châu
2296,1400000,12,Bình Thuận,Hải Châu
2297,1500000,14,Hải Châu I,Hải Châu
2298,2800000,27,An Hải Bắc,Sơn Trà
2299,3000000,30,Bình Thuận,Hải Châu
2300,3000000,20,Bình Thuận,Hải Châu
2301,5000000,40,Phước Ninh,Hải Châu
2302,700000000,40,Hòa Khánh Nam,Liên Chiểu
2303,2000000,20,Hòa Minh,Liên Chiểu
2304,500000,20,Hòa Khánh Bắc,Liên Chiểu
2305,2300000,20,Unknown W,Thanh Khê
2306,3000000,30,Unknown W,Hải Châu
2307,2000000,20,Chính Gián,Thanh Khê
2308,1300000,6,Bình Thuận,Hải Châu
2309,2000000,18,An Hải Bắc,Sơn Trà
2310,3000000,30,Unknown W,Ngũ Hành Sơn
2311,2000000,20,Unknown W,Thanh Khê
2312,2000000,20,An Khê,Thanh Khê
2313,1330000,7,Bình Thuận,Hải Châu
2314,3000000,30,Khuê Mỹ,Ngũ Hành Sơn
2315,3500000,35,Mỹ An,Ngũ Hành Sơn
2316,3500000,35,Mỹ An,Ngũ Hành Sơn
2317,1680000,14,Mỹ An,Ngũ Hành Sơn
2318,1500000,15,Unknown W,Ngũ Hành Sơn
2319,1800000,18,Hòa Thuận Tây,Hải Châu
2320,2400000,20,Hòa Thuận Đông,Hải Châu
2321,2860000,26,Hải Châu II,Hải Châu
2322,2300000,23,Unknown W,Sơn Trà
2323,2100000,21,Khuê Trung,Cẩm Lệ
2324,2300000,23,Thọ Quang,Sơn Trà
2325,3900000,30,Hòa Thuận Đông,Hải Châu
2326,3600000,30,Hòa Cường Bắc,Hải Châu
2327,3850000,35,Mỹ An,Ngũ Hành Sơn
2328,1800000,18,Unknown W,Sơn Trà
2329,1800000,18,Hòa Cường Nam,Hải Châu
2330,2500000,25,Mỹ An,Ngũ Hành Sơn
2331,2000000,20,Thọ Quang,Sơn Trà
2332,2000000,20,Thọ Quang,Sơn Trà
2333,3080000,22,Thạc Gián,Thanh Khê
2334,3600000,30,An Khê,Thanh Khê
2335,2000000,20,Khuê Mỹ,Ngũ Hành Sơn
2336,3600000,30,An Khê,Thanh Khê
2337,4000000,40,Mỹ An,Ngũ Hành Sơn
2338,1500000,15,Tam Thuận,Thanh Khê
2339,2520000,18,Hòa An,Cẩm Lệ
2340,2520000,18,Hòa An,Cẩm Lệ
2341,1950000,15,An Hải Đông,Sơn Trà
2342,2520000,18,Hòa An,Cẩm Lệ
2343,1650000,15,Khuê Trung,Cẩm Lệ
2344,4500000,45,An Hải Tây,Sơn Trà
2345,1950000,15,An Hải Đông,Sơn Trà
2346,2860000,22,Mỹ An,Ngũ Hành Sơn
2347,2500000,25,Unknown W,Sơn Trà
2348,1500000,15,An Khê,Thanh Khê
2349,2400000,20,Hòa Thuận Tây,Hải Châu
2350,3850000,35,Hòa Thuận Đông,Hải Châu
2351,2400000,20,Thạc Gián,Thanh Khê
2352,2200000,20,Unknown W,Ngũ Hành Sơn
2353,2400000,20,Hải Châu I,Hải Châu
2354,2400000,20,Hòa Cường Nam,Hải Châu
2355,1800000,18,Unknown W,Hải Châu
2356,4000000,40,An Hải Bắc,Sơn Trà
2357,6050000,55,Hòa Thuận Đông,Hải Châu
2358,3000000,30,Khuê Mỹ,Ngũ Hành Sơn
2359,1540000,14,Hòa Cường Bắc,Hải Châu
2360,3060000,17,Unknown W,Hải Châu
2361,3000000,25,Khuê Mỹ,Ngũ Hành Sơn
2362,2400000,20,Unknown W,Ngũ Hành Sơn
2363,3000000,25,Khuê Mỹ,Ngũ Hành Sơn
2364,3000000,30,Hòa Cường Nam,Hải Châu
2365,3900000,30,Unknown W,Ngũ Hành Sơn
2366,1960000,14,Hòa Minh,Liên Chiểu
2367,3500000,35,Mỹ An,Ngũ Hành Sơn
2368,3080000,22,Thạc Gián,Thanh Khê
2369,3420000,18,Thanh Khê Đông,Thanh Khê
2370,1800000,18,Hòa Cường Nam,Hải Châu
2371,2400000,20,Khuê Mỹ,Ngũ Hành Sơn
2372,3060000,18,Unknown W,Liên Chiểu
2373,2000000,20,Tân Chính,Thanh Khê
2374,2000000,20,Hòa Xuân,Cẩm Lệ
2375,3000000,20,Mỹ An,Ngũ Hành Sơn
2376,4180000,38,Hòa Cường Bắc,Hải Châu
2377,2000000,20,Unknown W,Sơn Trà
2378,3000000,25,Nại Hiên Đông,Sơn Trà
2379,1800000,15,Tam Thuận,Thanh Khê
2380,1500000,15,Mỹ An,Ngũ Hành Sơn
2381,2250000,15,Hòa Thuận Đông,Hải Châu
2382,3500000,35,An Hải Đông,Sơn Trà
2383,1950000,13,Chính Gián,Thanh Khê
2384,1500000,15,Hòa Khánh Nam,Liên Chiểu
2385,1500000,15,Unknown W,Thanh Khê
2386,4900000,35,Unknown W,Ngũ Hành Sơn
2387,1800000,18,Nam Dương,Hải Châu
2388,1800000,18,Hòa Thuận Tây,Hải Châu
2389,3900000,30,Unknown W,Ngũ Hành Sơn
2390,1920000,16,Unknown W,Hải Châu
2391,1500000,15,Hòa Minh,Liên Chiểu
2392,3000000,25,Hòa Cường Nam,Hải Châu
2393,3500000,35,Hòa Cường Bắc,Hải Châu
2394,4400000,40,Khuê Mỹ,Ngũ Hành Sơn
2395,5940000,54,Unknown W,Hải Châu
2396,2000000,20,Bình Hiên,Hải Châu
2397,1980000,18,Xuân Hà,Thanh Khê
2398,2000000,20,An Hải Bắc,Sơn Trà
2399,1500000,15,Unknown W,Ngũ Hành Sơn
2400,6000000,40,An Hải Đông,Sơn Trà
2401,2750000,25,Hòa Thuận Tây,Hải Châu
2402,5940000,54,Hải Châu I,Hải Châu
2403,4950000,45,An Hải Bắc,Sơn Trà
2404,2800000,20,Tam Thuận,Thanh Khê
2405,5920000,37,Hải Châu I,Hải Châu
2406,4000000,40,Mỹ An,Ngũ Hành Sơn
2407,1320000,6,Mỹ An,Ngũ Hành Sơn
2408,4180000,38,Mỹ An,Ngũ Hành Sơn
2409,4900000,35,Hòa Thuận Tây,Hải Châu
2410,2800000,14,Thạc Gián,Thanh Khê
2411,1980000,18,Hòa An,Cẩm Lệ
2412,2400000,20,Unknown W,Ngũ Hành Sơn
2413,2000000,20,Hòa An,Cẩm Lệ
2414,1520000,8,Unknown W,Ngũ Hành Sơn
2415,4000000,40,Mỹ An,Ngũ Hành Sơn
2416,2860000,26,An Hải Tây,Sơn Trà
2417,2200000,22,Bình Thuận,Hải Châu
2418,4180000,38,Khuê Mỹ,Ngũ Hành Sơn
2419,4180000,38,Khuê Mỹ,Ngũ Hành Sơn
2420,4550000,35,Chính Gián,Thanh Khê
2421,2400000,20,Unknown W,Ngũ Hành Sơn
2422,3500000,25,Hòa Cường Nam,Hải Châu
2423,3500000,25,Hòa Cường Nam,Hải Châu
2424,2400000,20,Unknown W,Ngũ Hành Sơn
2425,2400000,20,Unknown W,Ngũ Hành Sơn
2426,1650000,15,Hòa Cường Bắc,Hải Châu
2427,1800000,18,Nam Dương,Hải Châu
2428,3500000,35,Hòa Thuận Tây,Hải Châu
2429,3000000,30,Unknown W,Hải Châu
2430,3500000,35,Hòa Thuận Tây,Hải Châu
2431,2040000,17,Hòa Cường Bắc,Hải Châu
2432,2000000,20,Hòa Cường Bắc,Hải Châu
2433,3060000,18,Hòa Thuận Tây,Hải Châu
2434,2500000,25,Nại Hiên Đông,Sơn Trà
2435,3500000,35,Unknown W,Hải Châu
2436,3500000,35,Hòa Khánh Bắc,Liên Chiểu
2437,3500000,25,Tam Thuận,Thanh Khê
2438,3000000,30,Hòa Cường Bắc,Hải Châu
2439,2040000,17,Hòa Cường Bắc,Hải Châu
2440,1800000,18,Thạch Thang,Hải Châu
2441,1500000,15,Unknown W,Cẩm Lệ
2442,3600000,30,An Hải Bắc,Sơn Trà
2443,2400000,20,Thanh Khê Đông,Thanh Khê
2444,2210000,17,Khuê Trung,Cẩm Lệ
2445,2210000,17,Unknown W,Cẩm Lệ
2446,3040000,16,Bình Hiên,Hải Châu
2447,3080000,28,An Hải Bắc,Sơn Trà
2448,3000000,30,Hòa Cường Bắc,Hải Châu
2449,1980000,18,Thọ Quang,Sơn Trà
2450,1200000,12,Thạch Thang,Hải Châu
2451,3900000,30,Khuê Mỹ,Ngũ Hành Sơn
2452,1680000,12,Hòa Thuận Tây,Hải Châu
2453,3500000,25,Phước Mỹ,Sơn Trà
2454,2500000,25,Hòa Thuận Tây,Hải Châu
2455,2000000,20,Hải Châu I,Hải Châu
2456,2040000,12,Hòa Cường Bắc,Hải Châu
2457,1200000,12,Hòa Cường Nam,Hải Châu
2458,2000000,20,Hòa Xuân,Cẩm Lệ
2459,3000000,25,Khuê Mỹ,Ngũ Hành Sơn
2460,2210000,17,Khuê Trung,Cẩm Lệ
2461,2210000,17,Khuê Trung,Cẩm Lệ
2462,1980000,18,Thuận Phước,Hải Châu
2463,2400000,20,Khuê Mỹ,Ngũ Hành Sơn
2464,1950000,15,Hòa Cường Bắc,Hải Châu
2465,1500000,10,Tân Chính,Thanh Khê
2466,3000000,20,Mỹ An,Ngũ Hành Sơn
2467,2000000,20,Unknown W,Ngũ Hành Sơn
2468,2000000,20,Chính Gián,Thanh Khê
2469,1650000,15,Unknown W,Ngũ Hành Sơn
2470,2400000,20,Nại Hiên Đông,Sơn Trà
2471,1870000,17,Hòa Thuận Đông,Hải Châu
2472,2400000,20,An Khê,Thanh Khê
2473,2520000,18,Khuê Trung,Cẩm Lệ
2474,2040000,17,Hòa Cường Bắc,Hải Châu
2475,1980000,18,Unknown W,Ngũ Hành Sơn
2476,1800000,12,Thạc Gián,Thanh Khê
2477,2000000,20,Mân Thái,Sơn Trà
2478,3920000,28,Thuận Phước,Hải Châu
2479,2500000,25,Hòa Khê,Thanh Khê
2480,1540000,14,Chính Gián,Thanh Khê
2481,1920000,16,Thạch Thang,Hải Châu
2482,2000000,20,Thạc Gián,Thanh Khê
2483,3000000,20,An Hải Đông,Sơn Trà
2484,3250000,25,Hòa Cường Nam,Hải Châu
2485,3360000,28,Hòa Cường Nam,Hải Châu
2486,3250000,25,Hòa Cường Nam,Hải Châu
2487,3250000,25,Hòa Cường Nam,Hải Châu
2488,3250000,25,Hòa Cường Nam,Hải Châu
2489,3250000,25,Hòa Cường Nam,Hải Châu
2490,3000000,30,Hòa Cường Bắc,Hải Châu
2491,3000000,30,Hòa Cường Bắc,Hải Châu
2492,2000000,20,Unknown W,Hải Châu
2493,1800000,12,Hải Châu I,Hải Châu
2494,3360000,28,Hòa Cường Nam,Hải Châu
2495,3250000,25,Hòa Cường Nam,Hải Châu
2496,2000000,20,Hải Châu I,Hải Châu
2497,1650000,15,Thanh Khê Tây,Thanh Khê
2498,3920000,28,Hòa Thuận Tây,Hải Châu
2499,2500000,25,Hòa Minh,Liên Chiểu
2500,3900000,30,An Hải Bắc,Sơn Trà
2501,2250000,15,Thuận Phước,Hải Châu
2502,3900000,30,An Hải Bắc,Sơn Trà
2503,1500000,15,Mỹ An,Ngũ Hành Sơn
2504,3900000,30,An Hải Bắc,Sơn Trà
2505,1950000,15,Khuê Trung,Cẩm Lệ
2506,1650000,15,Thanh Khê Tây,Thanh Khê
2507,1500000,15,Thạc Gián,Thanh Khê
2508,1650000,15,Nam Dương,Hải Châu
2509,1500000,15,Mỹ An,Ngũ Hành Sơn
2510,1980000,18,Thạc Gián,Thanh Khê
2511,3400000,20,An Hải Bắc,Sơn Trà
2512,2000000,20,Mỹ An,Ngũ Hành Sơn
2513,2500000,25,Mỹ An,Ngũ Hành Sơn
2514,3250000,25,Hòa Cường Nam,Hải Châu
2515,3250000,25,Hòa Cường Nam,Hải Châu
2516,3250000,25,Hòa Cường Nam,Hải Châu
2517,2500000,25,Nại Hiên Đông,Sơn Trà
2518,2200000,22,Thanh Bình,Hải Châu
2519,3000000,20,Mỹ An,Ngũ Hành Sơn
2520,2400000,20,Thạch Thang,Hải Châu
2521,1500000,15,Mỹ An,Ngũ Hành Sơn
2522,7700000,70,Khuê Mỹ,Ngũ Hành Sơn
2523,3250000,25,Hòa Cường Nam,Hải Châu
2524,3250000,25,Hòa Cường Nam,Hải Châu
2525,3250000,25,Hòa Cường Nam,Hải Châu
2526,3360000,28,Hòa Cường Nam,Hải Châu
2527,3600000,30,An Hải Tây,Sơn Trà
2528,3750000,25,Mỹ An,Ngũ Hành Sơn
2529,1100000,10,Unknown W,Thanh Khê
2530,3000000,20,Unknown W,Ngũ Hành Sơn
2531,3900000,30,Unknown W,Sơn Trà
2532,3850000,35,Unknown W,Hải Châu
2533,3000000,30,Unknown W,Ngũ Hành Sơn
2534,3600000,30,Unknown W,Sơn Trà
2535,3250000,25,Unknown W,Hải Châu
2536,3450000,15,Unknown W,Hải Châu
2537,4900000,35,Unknown W,Ngũ Hành Sơn
2538,1760000,16,Unknown W,Liên Chiểu
2539,1760000,16,Unknown W,Liên Chiểu
2540,82500000,25,Unknown W,Hải Châu
2541,2500000,25,Unknown W,Liên Chiểu
2542,2200000,20,Unknown W,Cẩm Lệ
2543,2240000,16,Unknown W,Liên Chiểu
2544,3900000,30,Unknown W,Thanh Khê
2545,1600000,16,Unknown W,Hải Châu
2546,2200000,20,Unknown W,Thanh Khê
2547,2000000,20,Unknown W,Cẩm Lệ
2548,3360000,28,Unknown W,Hải Châu
2549,2400000,20,Unknown W,Hải Châu
2550,2000000,20,Unknown W,Cẩm Lệ
2551,2040000,12,Unknown W,Thanh Khê
2552,2160000,18,Unknown W,Thanh Khê
2553,3600000,30,Unknown W,Hải Châu
2554,1500000,15,Khuê Trung,Cẩm Lệ
2555,1440000,12,Unknown W,Thanh Khê
2556,1500000,15,Unknown W,Hải Châu
2557,3400000,20,Unknown W,Sơn Trà
2558,1560000,13,Unknown W,Cẩm Lệ
2559,3250000,25,Hòa Cường Nam,Hải Châu
2560,3250000,25,Unknown W,Hải Châu
2561,2520000,18,Unknown W,Hải Châu
2562,2200000,22,Unknown W,Hải Châu
2563,3000000,20,Unknown W,Hải Châu
2564,3000000,20,Unknown W,Cẩm Lệ
2565,3000000,25,Unknown W,Hải Châu
2566,1500000,15,Unknown W,Ngũ Hành Sơn
2567,1980000,18,Unknown W,Liên Chiểu
2568,3610000,30,Unknown W,Ngũ Hành Sơn
2569,2550000,15,Unknown W,Ngũ Hành Sơn
2570,1680000,12,Unknown W,Ngũ Hành Sơn
2571,4500000,45,Unknown W,Ngũ Hành Sơn
2572,1800000,12,Unknown W,Sơn Trà
2573,5600000,35,Unknown W,Hải Châu
2574,2420000,22,Unknown W,Ngũ Hành Sơn
2575,5950000,35,Unknown W,Hải Châu
2576,6750000,45,Unknown W,Hải Châu
2577,3850000,35,Unknown W,Hải Châu
2578,5600000,35,Unknown W,Hải Châu
2579,2800000,20,Unknown W,Thanh Khê
2580,1800000,18,Unknown W,Cẩm Lệ
2581,3500000,25,Unknown W,Hải Châu
2582,1980000,18,Unknown W,Liên Chiểu
2583,1920000,16,Unknown W,Cẩm Lệ
2584,3000000,25,Unknown W,Ngũ Hành Sơn
2585,3000000,20,Unknown W,Cẩm Lệ
2586,2500000,25,Unknown W,Thanh Khê
2587,3500000,25,Unknown W,Cẩm Lệ
2588,2550000,15,Unknown W,Hải Châu
2589,3000000,30,Unknown W,Sơn Trà
2590,2000000,20,Unknown W,Ngũ Hành Sơn
2591,2640000,22,Unknown W,Hải Châu
2592,2550000,17,Unknown W,Hải Châu
2593,3000000,30,Unknown W,Sơn Trà
2594,4560000,38,Unknown W,Hải Châu
2595,2500000,25,Unknown W,Hải Châu
2596,3000000,25,Unknown W,Ngũ Hành Sơn
2597,2000000,20,Unknown W,Liên Chiểu
2598,1500000,15,Unknown W,Hải Châu
2599,2400000,20,Unknown W,Cẩm Lệ
2600,1950000,15,Unknown W,Thanh Khê
2601,2000000,20,Unknown W,Cẩm Lệ
2602,3630000,33,Unknown W,Hải Châu
2603,1440000,12,Unknown W,Liên Chiểu
2604,1600000,16,Unknown W,Cẩm Lệ
2605,2000000,20,Unknown W,Liên Chiểu
2606,2520000,18,Unknown W,Hải Châu
2607,2520000,18,Unknown W,Thanh Khê
2608,3500000,25,Unknown W,Hải Châu
2609,1800000,15,Unknown W,Liên Chiểu
2610,2990000,23,Unknown W,Cẩm Lệ
2611,2000000,20,Unknown W,Liên Chiểu
2612,2000000,20,Unknown W,Cẩm Lệ
2613,3000000,30,Unknown W,Hải Châu
2614,1800000,12,Unknown W,Hải Châu
2615,2400000,20,Unknown W,Cẩm Lệ
2616,2600000,26,Unknown W,Hải Châu
2617,1650000,15,Unknown W,Cẩm Lệ
2618,3500000,25,Unknown W,Hải Châu
2619,4400000,22,Unknown W,Thanh Khê
2620,5600000,40,Unknown W,Hải Châu
2621,3900000,30,Khuê Mỹ,Ngũ Hành Sơn
2622,2000000,25,Hòa Cường Bắc,Hải Châu
2623,1200000,20,Xuân Hà,Thanh Khê
2624,2000000,25,Nại Hiên Đông,Sơn Trà
2625,2100000,30,Mỹ An,Ngũ Hành Sơn
2626,2250000,25,Khuê Mỹ,Ngũ Hành Sơn
2627,1980000,22,Mỹ An,Ngũ Hành Sơn
2628,1440000,18,Thạc Gián,Thanh Khê
2629,1000000,25,Thuận Phước,Hải Châu
2630,1000000,50,Thuận Phước,Hải Châu
2631,3600000,120,Thọ Quang,Sơn Trà
2632,3960000,36,Hòa Cường Bắc,Hải Châu
2633,1500000,25,Hòa An,Cẩm Lệ
2634,4800000,60,Hòa Cường Bắc,Hải Châu
2635,2250000,25,Nại Hiên Đông,Sơn Trà
2636,1620000,18,Hòa Khánh Bắc,Liên Chiểu
2637,2600000,26,Hòa Thuận Tây,Hải Châu
2638,1400000,20,Mỹ An,Ngũ Hành Sơn
2639,2100000,30,Unknown W,Ngũ Hành Sơn
2640,1400000,20,Hòa Thọ Tây,Cẩm Lệ
2641,3000000,60,An Hải Đông,Sơn Trà
2642,1980000,22,Unknown W,Ngũ Hành Sơn
2643,2560000,32,Unknown W,Ngũ Hành Sơn
2644,1440000,16,Thạc Gián,Thanh Khê
2645,2000000,25,Phước Ninh,Hải Châu
2646,1400000,20,Hòa Khánh Nam,Liên Chiểu
2647,2200000,22,Unknown W,Liên Chiểu
2648,2400000,20,An Hải Bắc,Sơn Trà
2649,2000000,25,Hòa An,Cẩm Lệ
2650,1520000,19,Hòa Hiệp Nam,Liên Chiểu
2651,1540000,22,Unknown W,Ngũ Hành Sơn
